epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
67,6251.18,0.40036,0.90965,0.33959,0.87709,0.9335,0.90494,0.92733,0.83316,0.92609,0.8967,0.90825,0.77797,0.4761,1.46029,0.36117,0.8841,0.0086932,0.0086932,0.0086932
69,7267.6,0.40174,0.92617,0.34068,0.87655,0.94492,0.89569,0.92661,0.83025,0.9332,0.88559,0.90763,0.78139,0.48053,1.47745,0.36026,0.88814,0.0086536,0.0086536,0.0086536
68,6369.06,0.39359,0.91556,0.33933,0.87251,0.93731,0.90278,0.92667,0.83187,0.92209,0.89241,0.90682,0.77703,0.48067,1.48721,0.36537,0.88738,0.0086734,0.0086734,0.0086734
70,7384.21,0.40005,0.9224,0.34153,0.87502,0.94409,0.89046,0.92577,0.83033,0.92846,0.88621,0.90869,0.78003,0.473,1.4785,0.36101,0.88373,0.0086338,0.0086338,0.0086338
69,6487.83,0.39647,0.91398,0.3423,0.87676,0.93983,0.8884,0.92671,0.83103,0.92784,0.87629,0.90442,0.77868,0.47602,1.46371,0.36344,0.8821,0.0086536,0.0086536,0.0086536
71,7502.29,0.40118,0.92218,0.33904,0.87701,0.93749,0.90381,0.927,0.83428,0.92785,0.89031,0.90642,0.78397,0.47535,1.45771,0.35337,0.88563,0.008614,0.008614,0.008614
70,6605.29,0.39976,0.90225,0.34041,0.87661,0.92646,0.90093,0.92709,0.83188,0.92963,0.87508,0.90581,0.78154,0.47128,1.45447,0.35989,0.88094,0.0086338,0.0086338,0.0086338
72,7618.97,0.3943,0.89109,0.33643,0.87354,0.94471,0.89823,0.9298,0.83618,0.93564,0.8845,0.91202,0.7853,0.47257,1.45238,0.34888,0.88305,0.0085942,0.0085942,0.0085942
71,6722.86,0.40112,0.92004,0.34301,0.8771,0.93274,0.90146,0.92665,0.83192,0.91982,0.88987,0.91008,0.7843,0.47648,1.45254,0.36405,0.88294,0.008614,0.008614,0.008614
73,7735.41,0.39101,0.88511,0.33159,0.87529,0.92857,0.90365,0.92827,0.83377,0.92304,0.89212,0.90881,0.78467,0.4717,1.46288,0.35034,0.88738,0.0085744,0.0085744,0.0085744
72,6841.42,0.39637,0.92444,0.33702,0.87409,0.93758,0.89899,0.9263,0.83474,0.92485,0.88682,0.90833,0.78133,0.46746,1.45772,0.35964,0.87646,0.0085942,0.0085942,0.0085942
74,7853.21,0.3962,0.9299,0.33935,0.87705,0.93313,0.90455,0.92903,0.83385,0.92154,0.89218,0.90791,0.78213,0.47333,1.44417,0.35131,0.88548,0.0085546,0.0085546,0.0085546
73,6958.52,0.39175,0.89753,0.33463,0.87343,0.92067,0.90591,0.92666,0.83528,0.93174,0.87814,0.91031,0.78686,0.47009,1.46067,0.35692,0.88186,0.0085744,0.0085744,0.0085744
75,7970.87,0.39607,0.92245,0.34216,0.87848,0.9373,0.90847,0.92884,0.83441,0.92861,0.89504,0.90934,0.78189,0.47461,1.452,0.35059,0.88227,0.0085348,0.0085348,0.0085348
74,7076.57,0.39186,0.90745,0.33635,0.87422,0.95312,0.89647,0.93,0.83357,0.94213,0.88372,0.90968,0.78419,0.47221,1.45409,0.35074,0.87918,0.0085546,0.0085546,0.0085546
76,8088.09,0.39573,0.90282,0.33634,0.87771,0.95252,0.89927,0.93191,0.84062,0.94713,0.89002,0.91669,0.79044,0.46699,1.43848,0.34487,0.87648,0.008515,0.008515,0.008515
75,7194.54,0.38926,0.88003,0.3314,0.87263,0.95275,0.89882,0.93172,0.84029,0.94019,0.88701,0.91223,0.78965,0.46535,1.44109,0.34139,0.87803,0.0085348,0.0085348,0.0085348
77,8204.22,0.38907,0.89403,0.3281,0.8723,0.9463,0.90661,0.93308,0.84128,0.93845,0.89659,0.91713,0.7929,0.46376,1.43248,0.3414,0.8751,0.0084952,0.0084952,0.0084952
76,7313.16,0.39036,0.88787,0.3335,0.87556,0.94793,0.90157,0.93218,0.84195,0.93404,0.88731,0.91127,0.78904,0.46699,1.45434,0.34302,0.87871,0.008515,0.008515,0.008515
78,8320.87,0.38887,0.90369,0.33074,0.87229,0.93732,0.91034,0.93192,0.84161,0.929,0.89828,0.91506,0.79131,0.45965,1.43402,0.34336,0.87671,0.0084754,0.0084754,0.0084754
77,7432.19,0.38848,0.88041,0.33101,0.87012,0.94007,0.90906,0.93029,0.83919,0.92476,0.89702,0.91022,0.78798,0.46696,1.45237,0.34334,0.88038,0.0084952,0.0084952,0.0084952
79,8436.83,0.38656,0.86472,0.32867,0.8731,0.94414,0.90517,0.92959,0.83882,0.93708,0.8984,0.91508,0.79065,0.46522,1.42537,0.34244,0.87843,0.0084556,0.0084556,0.0084556
78,7551.58,0.3921,0.91487,0.33215,0.87439,0.94237,0.90896,0.9323,0.84093,0.93202,0.89638,0.91381,0.79084,0.46688,1.45359,0.34387,0.87959,0.0084754,0.0084754,0.0084754
80,8553.39,0.38897,0.91864,0.33079,0.87161,0.9408,0.90174,0.92855,0.8394,0.93153,0.89288,0.91192,0.79152,0.46165,1.41974,0.34328,0.87604,0.0084358,0.0084358,0.0084358
79,7670.02,0.38477,0.89413,0.32756,0.87404,0.94104,0.90328,0.93085,0.83925,0.93588,0.89089,0.91319,0.79233,0.46888,1.44718,0.34619,0.88046,0.0084556,0.0084556,0.0084556
81,8670.29,0.38967,0.8952,0.32846,0.87408,0.94306,0.90161,0.929,0.84017,0.93243,0.89261,0.91199,0.79259,0.45708,1.42084,0.34404,0.87317,0.008416,0.008416,0.008416
80,7788.73,0.38668,0.88951,0.33059,0.87371,0.92838,0.91376,0.92952,0.83896,0.91735,0.90238,0.9118,0.79047,0.46762,1.43955,0.34034,0.88065,0.0084358,0.0084358,0.0084358
82,8786.69,0.38717,0.89819,0.32549,0.87383,0.9357,0.90943,0.92817,0.83832,0.92847,0.89836,0.91158,0.79061,0.45739,1.42252,0.34534,0.87554,0.0083962,0.0083962,0.0083962
81,7906.7,0.39295,0.89807,0.32703,0.87718,0.94269,0.90545,0.92975,0.83994,0.93119,0.89649,0.91342,0.79357,0.46548,1.42851,0.33678,0.87961,0.008416,0.008416,0.008416
83,8903.28,0.38709,0.88619,0.32718,0.87333,0.94154,0.90091,0.93004,0.84001,0.93131,0.8918,0.91267,0.79372,0.4544,1.41983,0.34016,0.87412,0.0083764,0.0083764,0.0083764
82,8024.51,0.38559,0.87236,0.32592,0.8724,0.92811,0.91217,0.92894,0.84136,0.9396,0.88476,0.91152,0.79475,0.4614,1.423,0.33868,0.87708,0.0083962,0.0083962,0.0083962
84,9020.8,0.38582,0.88308,0.32386,0.8693,0.93799,0.90518,0.92923,0.84041,0.92846,0.89439,0.91233,0.79027,0.45697,1.43852,0.34578,0.87741,0.0083566,0.0083566,0.0083566
83,8142.22,0.3891,0.89004,0.32323,0.87253,0.93758,0.90736,0.9289,0.84043,0.92789,0.89419,0.91178,0.79372,0.46472,1.43205,0.33825,0.87802,0.0083764,0.0083764,0.0083764
85,9137.84,0.38451,0.875,0.32664,0.87239,0.94014,0.90498,0.93074,0.83935,0.93065,0.89299,0.91246,0.79024,0.45693,1.4276,0.34522,0.87952,0.0083368,0.0083368,0.0083368
84,8261,0.38633,0.88962,0.32613,0.87073,0.94112,0.9066,0.92905,0.8404,0.93194,0.89545,0.91134,0.79214,0.46678,1.43151,0.3402,0.87915,0.0083566,0.0083566,0.0083566
86,9254.03,0.38763,0.87592,0.32721,0.87424,0.93526,0.90278,0.92866,0.83857,0.9269,0.89185,0.91,0.78825,0.45791,1.43467,0.35075,0.87875,0.008317,0.008317,0.008317
85,8379.69,0.38875,0.88991,0.32876,0.87215,0.93822,0.90792,0.92766,0.84091,0.93006,0.89696,0.91138,0.79057,0.4622,1.43439,0.33627,0.87781,0.0083368,0.0083368,0.0083368
87,9371.05,0.38564,0.90042,0.32553,0.8714,0.93986,0.90546,0.9298,0.83939,0.93687,0.89511,0.91331,0.79029,0.45855,1.42853,0.34458,0.87833,0.0082972,0.0082972,0.0082972
86,8498.1,0.37964,0.85988,0.31915,0.86863,0.92867,0.90899,0.9284,0.84066,0.93526,0.886,0.91186,0.79236,0.4605,1.42204,0.33785,0.87605,0.008317,0.008317,0.008317
88,9486.95,0.38453,0.88398,0.32073,0.87171,0.94393,0.90838,0.92894,0.84188,0.93771,0.89994,0.91238,0.79201,0.45385,1.41189,0.33909,0.8768,0.0082774,0.0082774,0.0082774
87,8615.84,0.38023,0.84571,0.31978,0.87192,0.94654,0.89429,0.92747,0.84086,0.93534,0.88922,0.91196,0.79072,0.45827,1.42817,0.33509,0.87643,0.0082972,0.0082972,0.0082972
89,9603.81,0.37767,0.86873,0.31647,0.86821,0.94689,0.90671,0.93094,0.84206,0.9362,0.89741,0.91401,0.79349,0.45012,1.41543,0.3359,0.87578,0.0082576,0.0082576,0.0082576
88,8734.8,0.3801,0.89802,0.32374,0.87244,0.93892,0.89873,0.92862,0.84033,0.9312,0.89182,0.91192,0.79281,0.45703,1.42773,0.33486,0.87521,0.0082774,0.0082774,0.0082774
90,9721.24,0.38417,0.89389,0.32083,0.87152,0.94514,0.906,0.93213,0.84465,0.93807,0.89476,0.91672,0.79612,0.44984,1.41087,0.33171,0.87428,0.0082378,0.0082378,0.0082378
89,8852.76,0.38376,0.88774,0.32532,0.87348,0.93617,0.90484,0.92959,0.84249,0.92843,0.89712,0.91436,0.79445,0.45417,1.42596,0.33146,0.87488,0.0082576,0.0082576,0.0082576
91,9837.63,0.3741,0.86275,0.31224,0.86916,0.94387,0.90754,0.93243,0.8449,0.93628,0.89809,0.91628,0.79702,0.45161,1.41882,0.32786,0.87596,0.008218,0.008218,0.008218
90,8970.32,0.38305,0.87391,0.32496,0.8728,0.94144,0.90789,0.93202,0.84175,0.93452,0.89958,0.91623,0.79493,0.45621,1.41478,0.32916,0.8751,0.0082378,0.0082378,0.0082378
92,9955.08,0.37913,0.86535,0.31344,0.87006,0.9388,0.90692,0.93135,0.84264,0.93424,0.89738,0.91635,0.79643,0.45052,1.42197,0.32741,0.87402,0.0081982,0.0081982,0.0081982
91,9088.71,0.37755,0.85674,0.3174,0.86719,0.942,0.90971,0.9322,0.84487,0.93608,0.90465,0.91833,0.79909,0.45376,1.40537,0.32479,0.8742,0.008218,0.008218,0.008218
93,10071.5,0.37667,0.86583,0.31513,0.87079,0.93458,0.90483,0.93105,0.84356,0.92966,0.89944,0.91595,0.79394,0.45323,1.41963,0.33652,0.87419,0.0081784,0.0081784,0.0081784
92,9207.35,0.38157,0.87848,0.32086,0.86998,0.94372,0.90769,0.9325,0.8442,0.93745,0.90235,0.91817,0.79723,0.45365,1.40089,0.32944,0.87482,0.0081982,0.0081982,0.0081982
94,10187.3,0.37558,0.87579,0.31685,0.86882,0.9359,0.90593,0.93162,0.84436,0.93144,0.90143,0.91811,0.79767,0.4504,1.40739,0.33609,0.87175,0.0081586,0.0081586,0.0081586
93,9327.55,0.37272,0.84102,0.31614,0.869,0.94148,0.91083,0.93149,0.84673,0.93425,0.9037,0.91746,0.79856,0.45207,1.39447,0.32886,0.87261,0.0081784,0.0081784,0.0081784
95,10303,0.37249,0.85783,0.31555,0.86994,0.94352,0.90714,0.92997,0.84436,0.93763,0.90166,0.91661,0.79776,0.44764,1.41089,0.33184,0.87076,0.0081388,0.0081388,0.0081388
94,9445.43,0.37816,0.89285,0.31538,0.86987,0.94282,0.91044,0.933,0.84707,0.93457,0.9036,0.91695,0.79979,0.45395,1.39485,0.3281,0.87521,0.0081586,0.0081586,0.0081586
96,10418.4,0.3761,0.85643,0.314,0.86974,0.94041,0.90957,0.93118,0.84546,0.93321,0.90296,0.91672,0.79887,0.44735,1.41295,0.33046,0.87054,0.008119,0.008119,0.008119
95,9565.16,0.38063,0.86577,0.31723,0.87144,0.94437,0.9102,0.93317,0.84724,0.93869,0.90147,0.91836,0.79954,0.45121,1.38858,0.3283,0.87282,0.0081388,0.0081388,0.0081388
97,10533.7,0.37538,0.85148,0.31298,0.86699,0.94332,0.91315,0.93189,0.84515,0.93398,0.90355,0.91594,0.79978,0.44848,1.40991,0.33103,0.87098,0.0080992,0.0080992,0.0080992
96,9684.66,0.37868,0.87666,0.31522,0.87065,0.94079,0.90757,0.9324,0.84848,0.93384,0.90095,0.91781,0.80187,0.45066,1.38942,0.32869,0.8742,0.008119,0.008119,0.008119
98,10648.9,0.37762,0.87101,0.31356,0.86981,0.94091,0.91224,0.93255,0.84615,0.93698,0.9035,0.91819,0.8017,0.44906,1.39869,0.32964,0.86913,0.0080794,0.0080794,0.0080794
97,9803.1,0.37593,0.86297,0.31334,0.8694,0.94134,0.90826,0.93255,0.84791,0.93754,0.89645,0.92079,0.80346,0.44976,1.38839,0.32326,0.87451,0.0080992,0.0080992,0.0080992
99,10765.6,0.37615,0.85528,0.31525,0.87044,0.94072,0.91133,0.93241,0.84557,0.93756,0.90211,0.91881,0.80032,0.4486,1.40149,0.32643,0.86863,0.0080596,0.0080596,0.0080596
98,9920.39,0.37252,0.86039,0.31421,0.86735,0.94306,0.90664,0.93272,0.84807,0.93282,0.8977,0.91865,0.8014,0.44868,1.38656,0.32427,0.87396,0.0080794,0.0080794,0.0080794
100,10883.4,0.37071,0.85321,0.30698,0.86649,0.94611,0.90928,0.93326,0.84541,0.94164,0.89966,0.91802,0.80226,0.44946,1.39955,0.32768,0.87012,0.0080398,0.0080398,0.0080398
99,10038.1,0.37497,0.85176,0.31457,0.86996,0.94438,0.9081,0.93289,0.85,0.93383,0.89925,0.91713,0.80103,0.44963,1.38098,0.32588,0.87595,0.0080596,0.0080596,0.0080596
101,11000.4,0.37517,0.8564,0.31107,0.86993,0.93989,0.91056,0.93279,0.84615,0.93547,0.89879,0.91725,0.80115,0.44741,1.39563,0.3253,0.87019,0.00802,0.00802,0.00802
100,10155.6,0.37489,0.84935,0.31561,0.87013,0.93793,0.91099,0.9324,0.84766,0.9299,0.90171,0.91698,0.80177,0.44857,1.37505,0.32647,0.8757,0.0080398,0.0080398,0.0080398
102,11118.2,0.36893,0.84184,0.30557,0.86705,0.93956,0.91277,0.93266,0.84679,0.93192,0.90525,0.91903,0.80268,0.44939,1.39001,0.3231,0.87107,0.0080002,0.0080002,0.0080002
101,10272.7,0.37286,0.87377,0.31629,0.86711,0.93846,0.9078,0.93152,0.84736,0.93081,0.90087,0.91788,0.80253,0.44676,1.37523,0.32643,0.87492,0.00802,0.00802,0.00802
103,11235.3,0.37378,0.8554,0.30813,0.86832,0.94115,0.9112,0.93333,0.8491,0.93499,0.90485,0.92141,0.80423,0.44987,1.38783,0.32088,0.87132,0.0079804,0.0079804,0.0079804
102,10392.4,0.37203,0.86601,0.30717,0.86935,0.94047,0.90933,0.93213,0.84908,0.93245,0.90103,0.91789,0.80267,0.44227,1.37432,0.32625,0.86817,0.0080002,0.0080002,0.0080002
104,11353.8,0.36666,0.86001,0.30642,0.86623,0.94488,0.91111,0.93471,0.85045,0.93784,0.90376,0.92113,0.80516,0.44837,1.38883,0.31823,0.86974,0.0079606,0.0079606,0.0079606
103,10508.4,0.37023,0.84592,0.31078,0.86803,0.93894,0.90897,0.9323,0.8491,0.92974,0.90057,0.91731,0.80365,0.44152,1.37757,0.32542,0.86802,0.0079804,0.0079804,0.0079804
105,11470.4,0.36369,0.83227,0.30406,0.86426,0.94661,0.91154,0.93519,0.84972,0.94077,0.9045,0.92257,0.80601,0.44541,1.38,0.31632,0.86901,0.0079408,0.0079408,0.0079408
104,10626.8,0.37297,0.87706,0.30949,0.86942,0.93355,0.91236,0.93301,0.84935,0.92541,0.90485,0.91824,0.80296,0.43991,1.3771,0.32205,0.86634,0.0079606,0.0079606,0.0079606
106,11588.4,0.37168,0.8501,0.30684,0.86872,0.94665,0.91194,0.9352,0.85063,0.94338,0.9053,0.92166,0.80639,0.44672,1.37738,0.31813,0.86972,0.007921,0.007921,0.007921
105,10743.7,0.36642,0.83834,0.30123,0.86762,0.93998,0.91017,0.93295,0.84938,0.93068,0.90021,0.91578,0.80387,0.44154,1.37889,0.32153,0.86816,0.0079408,0.0079408,0.0079408
107,11705.6,0.36887,0.83368,0.30906,0.8698,0.94907,0.91319,0.93528,0.85147,0.94349,0.90655,0.92114,0.80712,0.44685,1.37357,0.31664,0.86912,0.0079012,0.0079012,0.0079012
106,10861.8,0.36757,0.83608,0.30253,0.86634,0.93905,0.90994,0.93237,0.84896,0.93039,0.9008,0.91669,0.80397,0.44132,1.37525,0.3223,0.86716,0.007921,0.007921,0.007921
108,11823.3,0.36709,0.8506,0.30723,0.86663,0.9496,0.91379,0.93543,0.85286,0.94505,0.90641,0.92074,0.80751,0.44519,1.36927,0.31609,0.86865,0.0078814,0.0078814,0.0078814
107,10978.7,0.36761,0.83687,0.30457,0.86744,0.93617,0.91077,0.93267,0.84932,0.93038,0.90097,0.91607,0.80432,0.43969,1.37881,0.32294,0.86636,0.0079012,0.0079012,0.0079012
109,11941.1,0.37244,0.85177,0.3055,0.86867,0.95058,0.91395,0.93601,0.85388,0.94667,0.90701,0.92245,0.80852,0.44427,1.36562,0.31325,0.86801,0.0078616,0.0078616,0.0078616
108,11096.5,0.36687,0.86614,0.30403,0.86599,0.94052,0.90969,0.93336,0.85037,0.93234,0.90185,0.91591,0.80572,0.43859,1.37043,0.32216,0.86569,0.0078814,0.0078814,0.0078814
110,12059.3,0.36612,0.84424,0.30728,0.86626,0.9515,0.91482,0.93606,0.85433,0.94396,0.90721,0.92139,0.80998,0.44285,1.36198,0.31244,0.86806,0.0078418,0.0078418,0.0078418
109,11212.1,0.36794,0.84645,0.30702,0.86778,0.93919,0.90928,0.93317,0.85035,0.93018,0.90133,0.91716,0.80539,0.43549,1.36964,0.32177,0.86397,0.0078616,0.0078616,0.0078616
111,12175.9,0.36908,0.85123,0.30384,0.87014,0.95029,0.91573,0.93646,0.85515,0.94289,0.90871,0.92252,0.8098,0.44031,1.35341,0.31147,0.86683,0.007822,0.007822,0.007822
110,11330.1,0.36633,0.83715,0.30258,0.86688,0.93465,0.91165,0.93251,0.85186,0.92746,0.90412,0.91764,0.80635,0.43249,1.36945,0.31788,0.86217,0.0078418,0.0078418,0.0078418
112,12293.3,0.36883,0.84778,0.30646,0.8665,0.95002,0.91492,0.93638,0.85446,0.94408,0.90756,0.92229,0.80875,0.43933,1.35523,0.30964,0.86679,0.0078022,0.0078022,0.0078022
111,11447.3,0.36796,0.83115,0.30472,0.86746,0.93281,0.90996,0.93311,0.85215,0.93445,0.89478,0.91849,0.80766,0.43266,1.37076,0.31847,0.86158,0.007822,0.007822,0.007822
113,12410.4,0.36434,0.84423,0.30489,0.86586,0.95146,0.91451,0.93633,0.85545,0.94653,0.90646,0.92267,0.80862,0.43818,1.35513,0.30887,0.86697,0.0077824,0.0077824,0.0077824
112,11565.7,0.36948,0.85857,0.30829,0.86713,0.92857,0.91384,0.9339,0.85278,0.9281,0.90117,0.9189,0.80794,0.4329,1.36611,0.31782,0.86186,0.0078022,0.0078022,0.0078022
114,12527.8,0.36619,0.83383,0.3051,0.8698,0.95034,0.91579,0.93628,0.85602,0.94648,0.90675,0.92181,0.80938,0.43745,1.35125,0.30883,0.86652,0.0077626,0.0077626,0.0077626
113,11682.6,0.36803,0.83922,0.30693,0.86834,0.93999,0.90787,0.93393,0.85452,0.93217,0.9008,0.91864,0.808,0.43233,1.36439,0.3162,0.86159,0.0077824,0.0077824,0.0077824
115,12645.3,0.35926,0.82394,0.29434,0.86593,0.95074,0.91504,0.93644,0.85636,0.94589,0.90633,0.92133,0.81032,0.43732,1.35029,0.30732,0.86622,0.0077428,0.0077428,0.0077428
114,11800.4,0.36315,0.83042,0.29947,0.86432,0.93659,0.91091,0.93414,0.85411,0.92875,0.90394,0.91851,0.80768,0.43344,1.3687,0.31637,0.86252,0.0077626,0.0077626,0.0077626
116,12762.3,0.36132,0.83252,0.29862,0.8665,0.95229,0.91529,0.93701,0.85715,0.94514,0.90715,0.92174,0.81081,0.43691,1.35095,0.30691,0.86657,0.007723,0.007723,0.007723
115,11918.2,0.36215,0.82754,0.30251,0.86534,0.93891,0.91205,0.93487,0.85362,0.93038,0.9044,0.91893,0.80827,0.4329,1.36884,0.31442,0.8625,0.0077428,0.0077428,0.0077428
117,12880.3,0.36555,0.8394,0.29989,0.86544,0.95087,0.91542,0.93723,0.85756,0.94443,0.9073,0.92182,0.8105,0.4367,1.34864,0.30539,0.86632,0.0077032,0.0077032,0.0077032
116,12033.8,0.36016,0.82611,0.29869,0.86203,0.93699,0.91194,0.93472,0.85464,0.92941,0.90447,0.91927,0.80812,0.4324,1.36796,0.31412,0.86248,0.007723,0.007723,0.007723
118,12996.4,0.36483,0.83865,0.30345,0.86538,0.94951,0.91671,0.93764,0.85949,0.94439,0.90759,0.92343,0.81184,0.43704,1.35126,0.30551,0.86638,0.0076834,0.0076834,0.0076834
117,12152.2,0.3669,0.84415,0.30223,0.86755,0.9369,0.91153,0.93465,0.85366,0.92865,0.90418,0.91897,0.80857,0.43311,1.36893,0.31419,0.8626,0.0077032,0.0077032,0.0077032
119,13114.6,0.36233,0.83184,0.30061,0.86424,0.95045,0.91698,0.93771,0.85953,0.94547,0.90894,0.92379,0.81213,0.43742,1.35047,0.30558,0.86626,0.0076636,0.0076636,0.0076636
118,12269.1,0.36224,0.84345,0.29958,0.86578,0.93387,0.9134,0.93439,0.85289,0.92747,0.90549,0.92029,0.80947,0.43404,1.37011,0.31414,0.86321,0.0076834,0.0076834,0.0076834
120,13232,0.36368,0.84637,0.30366,0.86536,0.94924,0.9179,0.93776,0.85967,0.94228,0.91049,0.92321,0.81145,0.43681,1.34816,0.30522,0.86533,0.0076438,0.0076438,0.0076438
119,12388.8,0.3577,0.81704,0.29447,0.86338,0.9395,0.91253,0.93507,0.85384,0.93068,0.90452,0.91915,0.81047,0.4342,1.36887,0.31495,0.86332,0.0076636,0.0076636,0.0076636
121,13349.7,0.35996,0.82237,0.29824,0.8647,0.9487,0.91819,0.93758,0.85932,0.9427,0.91079,0.92327,0.81118,0.43606,1.34488,0.30514,0.86455,0.007624,0.007624,0.007624
120,12505.7,0.36037,0.83391,0.29779,0.86392,0.93828,0.91319,0.9353,0.85417,0.92961,0.9052,0.91941,0.81137,0.43489,1.36618,0.31605,0.86411,0.0076438,0.0076438,0.0076438
122,13467.3,0.36385,0.85114,0.30126,0.86667,0.94786,0.91812,0.93778,0.85924,0.94043,0.91047,0.92272,0.81098,0.43565,1.34266,0.3051,0.86447,0.0076042,0.0076042,0.0076042
121,12622.9,0.35816,0.82156,0.29697,0.86621,0.93781,0.91348,0.93485,0.85382,0.92907,0.90491,0.91997,0.81117,0.43525,1.36588,0.3167,0.86445,0.007624,0.007624,0.007624
123,13584.8,0.35766,0.83189,0.29578,0.8644,0.94674,0.91731,0.93773,0.85864,0.93917,0.91014,0.92249,0.81083,0.43552,1.34044,0.30549,0.86451,0.0075844,0.0075844,0.0075844
122,12739.6,0.36065,0.8328,0.30024,0.86627,0.9384,0.91145,0.93458,0.85325,0.92959,0.90353,0.92,0.81081,0.43529,1.36265,0.31578,0.86451,0.0076042,0.0076042,0.0076042
124,13702,0.3581,0.81444,0.29694,0.8643,0.94593,0.91797,0.93732,0.8586,0.93907,0.90978,0.92173,0.81098,0.43532,1.34044,0.30476,0.86395,0.0075646,0.0075646,0.0075646
123,12858.3,0.36413,0.82985,0.29788,0.86684,0.93974,0.91203,0.93432,0.85277,0.93192,0.90269,0.91966,0.81028,0.43449,1.36068,0.31489,0.86429,0.0075844,0.0075844,0.0075844
125,13820.7,0.3548,0.80349,0.29321,0.86348,0.94659,0.91785,0.9369,0.85818,0.94063,0.90949,0.92154,0.81102,0.43456,1.33714,0.30453,0.86346,0.0075448,0.0075448,0.0075448
124,12975.2,0.35933,0.83418,0.29363,0.86495,0.94043,0.913,0.93471,0.85307,0.93583,0.90579,0.92122,0.81052,0.43421,1.35912,0.31518,0.86429,0.0075646,0.0075646,0.0075646
126,13936.8,0.35716,0.82029,0.29375,0.86646,0.94752,0.91782,0.93697,0.8583,0.94096,0.90963,0.92251,0.81011,0.43505,1.33682,0.30543,0.86345,0.007525,0.007525,0.007525
125,13093.2,0.3594,0.83283,0.29606,0.86594,0.94025,0.91117,0.93416,0.85303,0.93323,0.90479,0.92046,0.81061,0.43447,1.35865,0.31465,0.86445,0.0075448,0.0075448,0.0075448
127,14055.5,0.35773,0.82622,0.29691,0.86445,0.94802,0.91748,0.93705,0.85805,0.94083,0.90965,0.92222,0.81001,0.43532,1.33911,0.30586,0.86388,0.0075052,0.0075052,0.0075052
126,13210.6,0.35818,0.83749,0.29625,0.86469,0.94144,0.91143,0.93415,0.85385,0.93461,0.90448,0.92033,0.81123,0.43421,1.35669,0.31493,0.86459,0.007525,0.007525,0.007525
128,14172.7,0.35624,0.81753,0.29559,0.86308,0.94873,0.9177,0.93645,0.85868,0.94141,0.91104,0.922,0.80948,0.43588,1.3412,0.30687,0.86425,0.0074854,0.0074854,0.0074854
127,13329.4,0.35729,0.82079,0.29174,0.86411,0.94051,0.91394,0.93377,0.8551,0.93481,0.90595,0.92126,0.81179,0.43363,1.3564,0.3126,0.8644,0.0075052,0.0075052,0.0075052
129,14290.7,0.35834,0.82171,0.29399,0.86369,0.94806,0.91679,0.93682,0.85922,0.94072,0.91018,0.92294,0.81032,0.43458,1.34022,0.30723,0.86402,0.0074656,0.0074656,0.0074656
128,13445.9,0.36032,0.81835,0.29721,0.86726,0.94096,0.91467,0.9343,0.85452,0.936,0.907,0.92145,0.8119,0.43332,1.35239,0.31286,0.86413,0.0074854,0.0074854,0.0074854
130,14408.4,0.35695,0.84197,0.29469,0.8618,0.94785,0.91677,0.9364,0.85813,0.94081,0.91033,0.92291,0.80982,0.43358,1.33958,0.30561,0.86317,0.0074458,0.0074458,0.0074458
129,13563.1,0.34952,0.80547,0.28912,0.86278,0.94222,0.91252,0.93368,0.85382,0.93918,0.90389,0.92089,0.81133,0.43298,1.3504,0.31283,0.86396,0.0074656,0.0074656,0.0074656
131,14525.4,0.35732,0.80256,0.29019,0.86392,0.94809,0.91642,0.93603,0.85797,0.94162,0.90971,0.92271,0.81033,0.43312,1.33921,0.30672,0.86282,0.007426,0.007426,0.007426
130,13681.4,0.3552,0.82446,0.29346,0.86559,0.94138,0.91449,0.93428,0.85402,0.93538,0.90657,0.92099,0.81153,0.4323,1.34866,0.31141,0.8633,0.0074458,0.0074458,0.0074458
132,14643.3,0.34793,0.80709,0.28864,0.86182,0.94698,0.9165,0.93638,0.85877,0.94023,0.90945,0.92264,0.80958,0.43232,1.33536,0.30641,0.86231,0.0074062,0.0074062,0.0074062
131,13798.9,0.35578,0.81325,0.29148,0.86294,0.94241,0.91316,0.93362,0.85383,0.93595,0.90613,0.92069,0.81112,0.43082,1.34607,0.30999,0.86225,0.007426,0.007426,0.007426
133,14760.7,0.35381,0.80914,0.29166,0.86268,0.94696,0.91732,0.93635,0.85874,0.93901,0.91031,0.92229,0.81033,0.43187,1.33483,0.30672,0.86218,0.0073864,0.0073864,0.0073864
132,13914.9,0.35728,0.82183,0.29417,0.86177,0.94224,0.91307,0.93343,0.85371,0.9361,0.90605,0.92005,0.81133,0.43046,1.34624,0.31048,0.86215,0.0074062,0.0074062,0.0074062
134,14877.5,0.35684,0.83097,0.29377,0.86206,0.94698,0.91764,0.93679,0.85892,0.93969,0.91105,0.92319,0.81144,0.43082,1.33432,0.30679,0.86179,0.0073666,0.0073666,0.0073666
