epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
63,8160.72,0.6605,1.09257,0.5478,0.98194,0.93506,0.86409,0.91742,0.81181,0.93526,0.86407,0.90985,0.75861,0.53198,2.07494,0.38381,0.9383,0.0093862,0.0093862,0.0093862
64,8284.7,0.66311,1.08915,0.55189,0.98109,0.92412,0.87186,0.91752,0.81114,0.92384,0.86817,0.90846,0.75746,0.52807,2.03973,0.38127,0.93512,0.0093763,0.0093763,0.0093763
65,8430.94,0.6633,1.08019,0.54681,0.98247,0.92079,0.8781,0.91821,0.80969,0.91968,0.87861,0.90942,0.7593,0.52862,2.08508,0.37925,0.93437,0.0093664,0.0093664,0.0093664
66,8570.54,0.66156,1.07938,0.54771,0.98312,0.92402,0.87526,0.91966,0.81072,0.92298,0.87437,0.91103,0.75934,0.53078,2.09565,0.37889,0.93871,0.0093565,0.0093565,0.0093565
67,8703.04,0.66262,1.07917,0.55084,0.98344,0.92531,0.87458,0.92049,0.81189,0.92542,0.87402,0.9133,0.76226,0.53224,2.11493,0.37233,0.94095,0.0093466,0.0093466,0.0093466
68,8838.59,0.65835,1.08374,0.54161,0.98047,0.91032,0.88528,0.92127,0.81456,0.92437,0.87138,0.91235,0.76403,0.52738,2.17448,0.37368,0.93511,0.0093367,0.0093367,0.0093367
69,8965.57,0.65308,1.07386,0.53909,0.97771,0.92375,0.873,0.91952,0.81259,0.92549,0.87192,0.91175,0.76523,0.52437,2.15787,0.36952,0.9347,0.0093268,0.0093268,0.0093268
70,9104.82,0.65658,1.07506,0.54458,0.97809,0.94565,0.85886,0.92155,0.81448,0.94483,0.858,0.9132,0.76559,0.52476,2.21663,0.36556,0.93501,0.0093169,0.0093169,0.0093169
71,9243.99,0.64708,1.06041,0.5267,0.97311,0.92515,0.88038,0.9219,0.81567,0.92269,0.88097,0.91369,0.76612,0.52368,2.26541,0.36449,0.93129,0.009307,0.009307,0.009307
72,9381.09,0.65043,1.0714,0.53457,0.97765,0.93558,0.8754,0.92398,0.81665,0.93519,0.87675,0.91621,0.76644,0.52016,2.2108,0.36163,0.9266,0.0092971,0.0092971,0.0092971
73,9506.91,0.65928,1.08155,0.54214,0.97746,0.93384,0.87951,0.92345,0.81677,0.93442,0.88038,0.91565,0.76627,0.51844,2.15663,0.36371,0.92759,0.0092872,0.0092872,0.0092872
74,9638.37,0.6527,1.06457,0.53179,0.97564,0.9277,0.88237,0.92278,0.81737,0.9243,0.88222,0.91525,0.76586,0.51835,2.11504,0.36376,0.92578,0.0092773,0.0092773,0.0092773
75,9770.18,0.64708,1.05597,0.5284,0.97005,0.93299,0.87697,0.92287,0.81788,0.91773,0.88164,0.91273,0.76409,0.52053,2.15481,0.36515,0.92579,0.0092674,0.0092674,0.0092674
76,9903.21,0.6532,1.06043,0.53148,0.97532,0.92647,0.88145,0.92202,0.81875,0.92221,0.87933,0.91288,0.76662,0.51982,2.13703,0.36404,0.92657,0.0092575,0.0092575,0.0092575
