epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
121,5001.45,0.85476,1.57483,0.82976,1.06325,0.91576,0.81208,0.88281,0.74623,0.90753,0.80548,0.86302,0.69888,0.66508,2.36821,0.5302,0.9539,0.008812,0.008812,0.008812
122,5041.22,0.87561,1.6189,0.86203,1.07469,0.92576,0.80262,0.88339,0.74639,0.92493,0.79748,0.86662,0.69965,0.66889,2.34429,0.53334,0.95834,0.0088021,0.0088021,0.0088021
123,5076.69,0.86189,1.59679,0.83697,1.06792,0.91074,0.81742,0.88467,0.74877,0.90698,0.81272,0.8687,0.70281,0.66644,2.34102,0.52948,0.96036,0.0087922,0.0087922,0.0087922
124,5111.91,0.85992,1.57703,0.82652,1.06439,0.91581,0.81476,0.88609,0.74867,0.91423,0.81252,0.86871,0.70325,0.66283,2.37775,0.52688,0.95765,0.0087823,0.0087823,0.0087823
125,5147.18,0.85711,1.57984,0.83282,1.06365,0.90458,0.81808,0.88367,0.74744,0.90359,0.81528,0.86734,0.70006,0.65909,2.34426,0.52883,0.95656,0.0087724,0.0087724,0.0087724
126,5182.59,0.854,1.58054,0.8256,1.06728,0.92174,0.8109,0.88531,0.74718,0.91403,0.80606,0.86593,0.69935,0.66643,2.33986,0.52984,0.96034,0.0087625,0.0087625,0.0087625
127,5217.98,0.85904,1.59749,0.83127,1.06894,0.92387,0.8175,0.8863,0.74872,0.91879,0.81515,0.86849,0.7017,0.66233,2.36911,0.52562,0.95628,0.0087526,0.0087526,0.0087526
128,5256.5,0.86896,1.6214,0.84598,1.07472,0.91944,0.82271,0.8867,0.74825,0.91465,0.82187,0.87223,0.70423,0.65587,2.33526,0.5229,0.95171,0.0087427,0.0087427,0.0087427
129,5298.61,0.87093,1.62584,0.85246,1.07333,0.91787,0.82105,0.88607,0.74972,0.91525,0.81701,0.87043,0.70405,0.65505,2.34324,0.52636,0.95235,0.0087328,0.0087328,0.0087328
130,5334.08,0.86522,1.58461,0.83417,1.06748,0.9143,0.81877,0.88359,0.7479,0.91258,0.81785,0.86951,0.70197,0.65813,2.36076,0.53002,0.95429,0.0087229,0.0087229,0.0087229
131,5379.61,0.86772,1.61194,0.84604,1.07055,0.91422,0.82496,0.88612,0.75121,0.91688,0.81945,0.87208,0.70479,0.6587,2.35358,0.52495,0.95459,0.008713,0.008713,0.008713
132,5415.17,0.86439,1.58314,0.83582,1.06949,0.91034,0.82327,0.88372,0.74948,0.91176,0.81796,0.87093,0.70296,0.65829,2.31207,0.52676,0.9544,0.0087031,0.0087031,0.0087031
133,5459.82,0.85046,1.57582,0.8281,1.06176,0.91793,0.81592,0.88514,0.75151,0.91083,0.81583,0.8704,0.70403,0.65759,2.32535,0.52509,0.9523,0.0086932,0.0086932,0.0086932
134,5495.26,0.85376,1.56998,0.82074,1.06694,0.91141,0.82143,0.88656,0.75119,0.90975,0.81925,0.87151,0.7049,0.66002,2.2952,0.52258,0.95523,0.0086833,0.0086833,0.0086833
135,5530.72,0.85115,1.54017,0.8112,1.06202,0.92273,0.81762,0.88905,0.75395,0.92003,0.8157,0.87394,0.70791,0.65434,2.27193,0.51314,0.952,0.0086734,0.0086734,0.0086734
136,5571.68,0.85255,1.59665,0.82881,1.06397,0.92808,0.81889,0.88914,0.75619,0.92959,0.81556,0.87502,0.70879,0.65258,2.29626,0.50704,0.94854,0.0086635,0.0086635,0.0086635
137,5607.79,0.85904,1.60143,0.84146,1.06553,0.91663,0.8263,0.88987,0.75643,0.92368,0.82044,0.87658,0.70841,0.65346,2.3089,0.51077,0.95027,0.0086536,0.0086536,0.0086536
138,5659.88,0.85449,1.5882,0.82257,1.0638,0.91488,0.83029,0.8905,0.75657,0.91258,0.82637,0.87252,0.70809,0.65502,2.31279,0.50974,0.95052,0.0086437,0.0086437,0.0086437
139,5698.1,0.86205,1.5884,0.83428,1.06571,0.92709,0.82048,0.8901,0.75737,0.9234,0.81724,0.87452,0.70905,0.65459,2.2796,0.50855,0.94955,0.0086338,0.0086338,0.0086338
140,5736.76,0.85677,1.59247,0.82842,1.06348,0.91382,0.82868,0.89072,0.75783,0.91452,0.82481,0.87557,0.70995,0.65105,2.25377,0.5042,0.94737,0.0086239,0.0086239,0.0086239
141,5779.58,0.84825,1.57044,0.82125,1.06097,0.90686,0.83195,0.89066,0.75813,0.90624,0.82645,0.87544,0.70984,0.64784,2.26048,0.50678,0.94598,0.008614,0.008614,0.008614
142,5838.6,0.85579,1.58837,0.83011,1.06385,0.90864,0.82859,0.89064,0.75767,0.90764,0.82307,0.87558,0.70941,0.6469,2.28124,0.51373,0.9449,0.0086041,0.0086041,0.0086041
143,5891.6,0.85314,1.58313,0.82077,1.06389,0.90638,0.8226,0.88941,0.75678,0.90212,0.81876,0.8752,0.70786,0.64797,2.29132,0.51718,0.9455,0.0085942,0.0085942,0.0085942
144,5935.31,0.84816,1.56807,0.8193,1.06191,0.90113,0.82463,0.88898,0.75661,0.89765,0.8206,0.87467,0.7083,0.64571,2.27048,0.52061,0.94603,0.0085843,0.0085843,0.0085843
145,5973.48,0.85483,1.57743,0.82582,1.06405,0.91824,0.8136,0.88972,0.75697,0.91503,0.81239,0.87581,0.70676,0.6446,2.26548,0.51506,0.9454,0.0085744,0.0085744,0.0085744
146,6012.81,0.85982,1.59593,0.82,1.06621,0.91981,0.8164,0.89126,0.75681,0.91414,0.81221,0.8756,0.70731,0.64574,2.29027,0.50896,0.94521,0.0085645,0.0085645,0.0085645
147,6066.56,0.84873,1.56313,0.81393,1.06057,0.92456,0.8132,0.89024,0.75705,0.92243,0.80842,0.8769,0.70819,0.64658,2.25973,0.50843,0.94572,0.0085546,0.0085546,0.0085546
148,6106.11,0.84958,1.57043,0.82577,1.06161,0.91269,0.82814,0.89053,0.75635,0.9032,0.82855,0.87646,0.71033,0.64727,2.26807,0.50709,0.94709,0.0085447,0.0085447,0.0085447
149,6145.84,0.86403,1.60968,0.83929,1.07177,0.91541,0.82653,0.88985,0.75718,0.90661,0.82607,0.87487,0.70964,0.64833,2.27221,0.50383,0.94866,0.0085348,0.0085348,0.0085348
150,6182.76,0.85362,1.56746,0.82881,1.06413,0.91901,0.82454,0.89069,0.7571,0.9071,0.82271,0.87527,0.7098,0.64822,2.25927,0.50589,0.9491,0.0085249,0.0085249,0.0085249
151,6219.85,0.85866,1.59063,0.83036,1.06856,0.91922,0.81888,0.88998,0.7563,0.91516,0.81551,0.87505,0.70931,0.64986,2.26078,0.50975,0.95008,0.008515,0.008515,0.008515
152,6286.39,0.84253,1.55635,0.80501,1.05924,0.91087,0.82759,0.88889,0.75472,0.90703,0.82452,0.87479,0.70845,0.65047,2.27143,0.51184,0.94959,0.0085051,0.0085051,0.0085051
153,6358.3,0.85325,1.55996,0.82005,1.06237,0.91978,0.82195,0.88974,0.75532,0.91582,0.81783,0.87464,0.70931,0.65006,2.26437,0.50768,0.9495,0.0084952,0.0084952,0.0084952
154,6398.36,0.84155,1.54038,0.80149,1.05768,0.91383,0.82624,0.89032,0.75613,0.91568,0.81812,0.87587,0.71117,0.64934,2.27005,0.50477,0.94903,0.0084853,0.0084853,0.0084853
155,6437.05,0.85624,1.59057,0.81726,1.06512,0.915,0.82478,0.89008,0.7562,0.91188,0.81973,0.87606,0.71124,0.65026,2.25773,0.50991,0.94971,0.0084754,0.0084754,0.0084754
156,6475.64,0.84786,1.57185,0.8146,1.06079,0.91042,0.82872,0.89032,0.75616,0.90623,0.82645,0.87592,0.71053,0.6504,2.2505,0.50841,0.94937,0.0084655,0.0084655,0.0084655
157,6512.6,0.84958,1.5638,0.81435,1.06052,0.91108,0.82774,0.89044,0.75684,0.90199,0.8335,0.87809,0.71126,0.64694,2.25026,0.50979,0.94748,0.0084556,0.0084556,0.0084556
158,6550.28,0.84737,1.55873,0.81488,1.06213,0.9154,0.82415,0.89026,0.7573,0.91316,0.82438,0.87851,0.71106,0.64378,2.26588,0.50866,0.94563,0.0084457,0.0084457,0.0084457
159,6588.72,0.85206,1.58288,0.81543,1.06077,0.90881,0.83135,0.89022,0.75854,0.90657,0.83039,0.87715,0.71224,0.64263,2.28651,0.50792,0.94439,0.0084358,0.0084358,0.0084358
160,6629.81,0.85327,1.55631,0.80768,1.0594,0.9097,0.82941,0.89004,0.76007,0.90913,0.82995,0.87801,0.71277,0.64219,2.2761,0.50747,0.94359,0.0084259,0.0084259,0.0084259
161,6668.18,0.85287,1.56294,0.80682,1.06374,0.90381,0.83089,0.88939,0.75866,0.90118,0.83071,0.87668,0.71269,0.64342,2.27983,0.51268,0.94469,0.008416,0.008416,0.008416
162,6705.34,0.83985,1.53111,0.80433,1.05501,0.90583,0.83077,0.88945,0.75741,0.90424,0.82974,0.87685,0.71239,0.64308,2.23965,0.51053,0.9439,0.0084061,0.0084061,0.0084061
163,6741.87,0.84583,1.558,0.80815,1.0579,0.90394,0.83304,0.89022,0.75792,0.90208,0.83132,0.87718,0.71345,0.64292,2.22452,0.51133,0.94378,0.0083962,0.0083962,0.0083962
164,6777.76,0.8427,1.5335,0.80478,1.05839,0.90563,0.83279,0.8902,0.75878,0.90164,0.83122,0.87579,0.7133,0.64158,2.24892,0.50789,0.94373,0.0083863,0.0083863,0.0083863
165,6835.54,0.83924,1.5306,0.79305,1.04966,0.90414,0.83367,0.89074,0.75802,0.90002,0.83272,0.87658,0.71335,0.6393,2.27558,0.50577,0.94084,0.0083764,0.0083764,0.0083764
166,6899.05,0.84565,1.53332,0.80225,1.05645,0.90894,0.83148,0.89079,0.75849,0.90444,0.83074,0.87723,0.71393,0.63923,2.28444,0.50206,0.9415,0.0083665,0.0083665,0.0083665
167,6969.52,0.84923,1.54914,0.8166,1.05985,0.90704,0.8326,0.89163,0.75879,0.90288,0.82906,0.87581,0.71384,0.63794,2.27637,0.50441,0.94053,0.0083566,0.0083566,0.0083566
168,7038.25,0.8374,1.53075,0.79004,1.05534,0.90982,0.83298,0.89133,0.75742,0.9066,0.8292,0.87539,0.71313,0.6377,2.28988,0.50404,0.94069,0.0083467,0.0083467,0.0083467
169,7106.18,0.85855,1.58033,0.81687,1.06268,0.91681,0.82252,0.89081,0.75763,0.91441,0.81866,0.87603,0.71387,0.63727,2.29577,0.50123,0.94067,0.0083368,0.0083368,0.0083368
170,7170.3,0.84703,1.55523,0.79648,1.05652,0.91739,0.82174,0.89102,0.75719,0.91485,0.81678,0.87486,0.7129,0.63728,2.30748,0.50029,0.94111,0.0083269,0.0083269,0.0083269
171,7233.8,0.84662,1.58117,0.81778,1.06147,0.92071,0.82111,0.89078,0.7576,0.91722,0.81859,0.87546,0.71378,0.63783,2.29741,0.50222,0.94177,0.008317,0.008317,0.008317
172,7300.31,0.84153,1.56443,0.79947,1.05744,0.91211,0.82817,0.8904,0.75785,0.90767,0.82877,0.87661,0.71304,0.63788,2.29573,0.502,0.94238,0.0083071,0.0083071,0.0083071
173,7362.98,0.85158,1.55534,0.81152,1.06022,0.91621,0.8281,0.89131,0.75874,0.91096,0.82846,0.87664,0.71413,0.63722,2.29664,0.50069,0.94169,0.0082972,0.0082972,0.0082972
174,7427.98,0.83944,1.5468,0.7987,1.05256,0.91776,0.82554,0.89204,0.75878,0.91264,0.82526,0.8762,0.7137,0.63525,2.29826,0.4991,0.94005,0.0082873,0.0082873,0.0082873
175,7492.08,0.84262,1.53471,0.80303,1.05572,0.91629,0.82736,0.89196,0.75946,0.90915,0.83068,0.87706,0.71474,0.63537,2.28833,0.49742,0.9412,0.0082774,0.0082774,0.0082774
176,7557.11,0.84538,1.56041,0.81183,1.05562,0.91434,0.82691,0.89172,0.75884,0.90747,0.83077,0.87711,0.71452,0.63584,2.30202,0.49749,0.94093,0.0082675,0.0082675,0.0082675
177,7624.25,0.84474,1.55375,0.80078,1.05524,0.91743,0.82622,0.89219,0.75969,0.91214,0.82829,0.87736,0.71433,0.63498,2.30763,0.49699,0.94036,0.0082576,0.0082576,0.0082576
178,7664.38,0.83932,1.56271,0.8007,1.05498,0.91704,0.82638,0.8918,0.7599,0.91294,0.82963,0.87805,0.71408,0.63499,2.30063,0.49587,0.94158,0.0082477,0.0082477,0.0082477
179,7699.35,0.8321,1.53318,0.78729,1.05035,0.91265,0.83042,0.89211,0.75984,0.90856,0.83073,0.87869,0.7139,0.63408,2.29463,0.49612,0.94118,0.0082378,0.0082378,0.0082378
180,7734.54,0.84143,1.54725,0.79911,1.05491,0.9187,0.82554,0.89238,0.75949,0.91023,0.83023,0.87904,0.71505,0.63366,2.28694,0.49698,0.94026,0.0082279,0.0082279,0.0082279
181,7769.52,0.84523,1.55711,0.79828,1.05867,0.91762,0.82669,0.89296,0.76048,0.91586,0.82474,0.87856,0.7147,0.63385,2.27584,0.49699,0.94029,0.008218,0.008218,0.008218
182,7804.75,0.83828,1.54492,0.79573,1.05533,0.91902,0.82669,0.89393,0.7619,0.91766,0.82557,0.87909,0.71598,0.63359,2.28794,0.4954,0.94047,0.0082081,0.0082081,0.0082081
183,7839.93,0.84488,1.56071,0.79641,1.06054,0.91318,0.83196,0.89426,0.76253,0.9148,0.82863,0.88015,0.71618,0.63313,2.26759,0.49619,0.93983,0.0081982,0.0081982,0.0081982
184,7875.47,0.84827,1.56935,0.81132,1.06093,0.91533,0.83144,0.89384,0.76182,0.91395,0.83051,0.87976,0.71628,0.63296,2.26659,0.49577,0.93941,0.0081883,0.0081883,0.0081883
185,7910.81,0.83675,1.53222,0.78702,1.05081,0.91899,0.82747,0.89428,0.76155,0.91704,0.82549,0.8793,0.71527,0.63187,2.256,0.49523,0.93786,0.0081784,0.0081784,0.0081784
186,7946.79,0.84284,1.56051,0.80354,1.05553,0.91682,0.83011,0.8941,0.76115,0.91562,0.82794,0.87933,0.71535,0.63189,2.25928,0.49595,0.93783,0.0081685,0.0081685,0.0081685
187,7981.98,0.84059,1.53912,0.7944,1.05554,0.91866,0.83097,0.89444,0.76204,0.91752,0.82818,0.87904,0.71571,0.63221,2.26799,0.49466,0.93777,0.0081586,0.0081586,0.0081586
188,8065.59,0.84321,1.53009,0.79944,1.05649,0.91981,0.83005,0.89395,0.76216,0.91918,0.82758,0.87912,0.71533,0.6324,2.25727,0.49406,0.93787,0.0081487,0.0081487,0.0081487
189,8137.59,0.84879,1.56104,0.81695,1.05895,0.91611,0.83383,0.89431,0.76141,0.91818,0.83047,0.87957,0.71464,0.63293,2.26057,0.4943,0.93755,0.0081388,0.0081388,0.0081388
190,8209.52,0.83822,1.54446,0.79353,1.05181,0.9193,0.83335,0.89462,0.76225,0.91698,0.83064,0.87989,0.71537,0.6318,2.25837,0.4932,0.93664,0.0081289,0.0081289,0.0081289
191,8305.66,0.82367,1.50145,0.77172,1.04162,0.91986,0.83324,0.89476,0.76284,0.91744,0.83111,0.87956,0.71533,0.63122,2.26323,0.49239,0.93614,0.008119,0.008119,0.008119
192,8395.77,0.8313,1.51051,0.7823,1.04789,0.9206,0.83306,0.89533,0.76289,0.91785,0.83008,0.8791,0.71569,0.63092,2.24782,0.4911,0.93636,0.0081091,0.0081091,0.0081091
193,8464.08,0.83509,1.53625,0.78481,1.05236,0.91817,0.83421,0.89533,0.76309,0.91579,0.83047,0.87914,0.71622,0.63077,2.25065,0.49054,0.93638,0.0080992,0.0080992,0.0080992
194,8530.85,0.83982,1.55682,0.79574,1.05537,0.91857,0.83403,0.89513,0.76289,0.91685,0.82985,0.87945,0.71603,0.63066,2.26218,0.48944,0.9362,0.0080893,0.0080893,0.0080893
195,8617.82,0.829,1.51551,0.78359,1.04849,0.91881,0.83469,0.89514,0.76302,0.91621,0.83149,0.8793,0.71578,0.63013,2.25958,0.48914,0.93481,0.0080794,0.0080794,0.0080794
196,8687.32,0.83801,1.54273,0.80045,1.05293,0.91701,0.83663,0.89522,0.76277,0.9149,0.83245,0.87918,0.71541,0.62926,2.26428,0.48877,0.93434,0.0080695,0.0080695,0.0080695
197,8761.71,0.83927,1.55434,0.79472,1.0522,0.91528,0.83744,0.89542,0.76279,0.9127,0.83427,0.87925,0.71535,0.62917,2.26576,0.48923,0.93423,0.0080596,0.0080596,0.0080596
198,8880.9,0.83336,1.53718,0.77867,1.04952,0.9138,0.83881,0.89535,0.76245,0.91179,0.83513,0.87918,0.7158,0.62957,2.28012,0.4881,0.93444,0.0080497,0.0080497,0.0080497
199,8968.16,0.8314,1.54172,0.79119,1.05167,0.91441,0.83852,0.8953,0.76276,0.9129,0.83615,0.87956,0.7157,0.62943,2.28041,0.48766,0.93435,0.0080398,0.0080398,0.0080398
200,9056.26,0.84346,1.55128,0.809,1.0593,0.91484,0.83712,0.89516,0.76305,0.91331,0.8344,0.87972,0.71602,0.62953,2.27555,0.48763,0.93453,0.0080299,0.0080299,0.0080299
201,9126.89,0.83622,1.53554,0.78876,1.05107,0.91558,0.83579,0.89568,0.76371,0.91334,0.8336,0.8789,0.71624,0.63006,2.28819,0.48707,0.93487,0.00802,0.00802,0.00802
202,9202.95,0.83326,1.52509,0.78988,1.04686,0.91354,0.83633,0.89553,0.7638,0.91124,0.83438,0.87905,0.71581,0.62987,2.28802,0.4877,0.93477,0.0080101,0.0080101,0.0080101
203,9304.94,0.84214,1.5674,0.80179,1.05721,0.91454,0.83557,0.89559,0.76481,0.91268,0.83268,0.87931,0.71631,0.62953,2.29783,0.48762,0.93443,0.0080002,0.0080002,0.0080002
204,9390.82,0.84548,1.5606,0.79302,1.05705,0.91582,0.83667,0.89601,0.76476,0.91343,0.8345,0.87985,0.71622,0.63006,2.28946,0.487,0.935,0.0079903,0.0079903,0.0079903
205,9511.29,0.83517,1.52928,0.78784,1.04974,0.9156,0.83712,0.89629,0.76482,0.91366,0.8343,0.87991,0.71675,0.62907,2.28325,0.48614,0.93405,0.0079804,0.0079804,0.0079804
206,9632.1,0.8367,1.54367,0.78502,1.05307,0.91522,0.837,0.89618,0.76582,0.91245,0.83322,0.87885,0.71729,0.62882,2.28959,0.48575,0.93377,0.0079705,0.0079705,0.0079705
207,9744.26,0.83232,1.52138,0.76669,1.0488,0.91654,0.83773,0.89617,0.76617,0.91312,0.83444,0.87885,0.71722,0.62978,2.29157,0.4855,0.93426,0.0079606,0.0079606,0.0079606
208,9906.25,0.82995,1.52671,0.79174,1.05194,0.91656,0.83801,0.89635,0.7649,0.9129,0.83463,0.87887,0.71724,0.6298,2.27508,0.48504,0.93415,0.0079507,0.0079507,0.0079507
209,10098.9,0.83424,1.55101,0.78747,1.04925,0.9152,0.83765,0.89579,0.76548,0.91212,0.83469,0.87881,0.71732,0.62901,2.27762,0.48463,0.93366,0.0079408,0.0079408,0.0079408
210,10260.5,0.83938,1.55146,0.79498,1.0533,0.91478,0.83851,0.89618,0.76599,0.91243,0.83392,0.87868,0.71732,0.62845,2.26154,0.48368,0.9336,0.0079309,0.0079309,0.0079309
211,10358.8,0.8351,1.53534,0.79204,1.0506,0.91458,0.8384,0.89616,0.76633,0.91234,0.83494,0.87868,0.71763,0.62865,2.269,0.48307,0.93356,0.007921,0.007921,0.007921
212,10477.7,0.8282,1.50991,0.7745,1.04556,0.91506,0.83887,0.89625,0.76672,0.91347,0.83411,0.87896,0.71766,0.62889,2.27503,0.48197,0.93355,0.0079111,0.0079111,0.0079111
213,10539.8,0.8255,1.51408,0.77231,1.04834,0.91598,0.83825,0.89641,0.76737,0.91645,0.83202,0.87973,0.71749,0.62817,2.2694,0.48176,0.9332,0.0079012,0.0079012,0.0079012
214,10616,0.83728,1.54314,0.79497,1.05162,0.91393,0.83937,0.89664,0.76723,0.91757,0.82937,0.87997,0.7177,0.62804,2.27488,0.48183,0.93298,0.0078913,0.0078913,0.0078913
215,10677.2,0.83543,1.54122,0.78171,1.05205,0.91451,0.84029,0.89658,0.76717,0.91491,0.83174,0.87992,0.71802,0.62837,2.26794,0.482,0.93322,0.0078814,0.0078814,0.0078814
216,10761.8,0.81755,1.49057,0.76168,1.04469,0.91333,0.84135,0.89615,0.76656,0.91596,0.8309,0.8799,0.71848,0.62757,2.27093,0.48112,0.93273,0.0078715,0.0078715,0.0078715
217,10825.8,0.82829,1.51435,0.7718,1.04688,0.91342,0.84031,0.89601,0.7663,0.91163,0.8334,0.87988,0.71805,0.62763,2.2689,0.48116,0.93291,0.0078616,0.0078616,0.0078616
218,10891.1,0.8299,1.51488,0.77979,1.0481,0.91543,0.83888,0.89643,0.76662,0.91395,0.83151,0.88046,0.71844,0.62723,2.26879,0.4807,0.93282,0.0078517,0.0078517,0.0078517
219,10955.8,0.83817,1.53409,0.78455,1.05463,0.91319,0.84029,0.89644,0.76703,0.91514,0.82947,0.88009,0.71859,0.62742,2.27308,0.48094,0.93278,0.0078418,0.0078418,0.0078418
220,11032.3,0.82261,1.49545,0.77473,1.0473,0.9102,0.84285,0.89666,0.76762,0.91481,0.82848,0.8795,0.71906,0.62716,2.28734,0.48047,0.93266,0.0078319,0.0078319,0.0078319
221,11098.6,0.82722,1.52853,0.78192,1.04898,0.91033,0.84326,0.89661,0.76693,0.90635,0.83592,0.87959,0.71879,0.62709,2.28382,0.48026,0.93247,0.007822,0.007822,0.007822
222,11169.1,0.82177,1.49137,0.77123,1.04251,0.911,0.84436,0.89739,0.76708,0.90501,0.83893,0.87997,0.71867,0.62708,2.27772,0.47987,0.93247,0.0078121,0.0078121,0.0078121
223,11234.4,0.8361,1.54105,0.79234,1.05076,0.91048,0.84531,0.89706,0.7669,0.90449,0.84019,0.88015,0.7192,0.62699,2.26678,0.47982,0.93244,0.0078022,0.0078022,0.0078022
224,11317.1,0.83001,1.5099,0.78052,1.04804,0.91076,0.84515,0.8969,0.76693,0.90465,0.84021,0.88004,0.71931,0.62693,2.27531,0.48005,0.93246,0.0077923,0.0077923,0.0077923
225,11387.7,0.82355,1.50736,0.77066,1.04657,0.91146,0.84528,0.89735,0.7669,0.90502,0.83924,0.88008,0.71926,0.62682,2.27253,0.48003,0.93231,0.0077824,0.0077824,0.0077824
226,11457.8,0.84133,1.55062,0.79582,1.0565,0.90848,0.8467,0.89748,0.76692,0.90278,0.83953,0.88025,0.71923,0.62635,2.27508,0.47963,0.93204,0.0077725,0.0077725,0.0077725
227,11555.8,0.83798,1.54128,0.78524,1.0493,0.90982,0.84621,0.89743,0.76674,0.904,0.83925,0.88065,0.71877,0.62682,2.27549,0.47966,0.93229,0.0077626,0.0077626,0.0077626
228,11676,0.82496,1.51207,0.76542,1.04009,0.91018,0.8443,0.89749,0.76662,0.91122,0.83146,0.88036,0.71859,0.62715,2.27561,0.47957,0.93251,0.0077527,0.0077527,0.0077527
229,11790.3,0.83086,1.51959,0.77904,1.04882,0.9113,0.84377,0.89763,0.76713,0.90503,0.83845,0.88096,0.71897,0.62718,2.2799,0.47943,0.93231,0.0077428,0.0077428,0.0077428
230,11852.6,0.81406,1.50798,0.76732,1.04139,0.90965,0.84616,0.89772,0.76731,0.90536,0.83892,0.88113,0.71901,0.62748,2.27798,0.47932,0.93239,0.0077329,0.0077329,0.0077329
231,11921.3,0.82635,1.4983,0.76977,1.04607,0.91098,0.84587,0.89743,0.76737,0.90533,0.83923,0.88091,0.71855,0.62742,2.27833,0.47848,0.93237,0.007723,0.007723,0.007723
232,11989.2,0.82387,1.51871,0.76612,1.04569,0.91095,0.84628,0.89762,0.76714,0.9042,0.84124,0.88103,0.71913,0.62776,2.27479,0.47854,0.93301,0.0077131,0.0077131,0.0077131
233,12055.2,0.82865,1.53192,0.78407,1.04933,0.9109,0.84811,0.89767,0.76761,0.90527,0.84121,0.88079,0.71934,0.62765,2.27622,0.47828,0.93318,0.0077032,0.0077032,0.0077032
234,12120.5,0.821,1.50548,0.76105,1.04362,0.91144,0.84806,0.8977,0.76758,0.90655,0.83985,0.88083,0.71936,0.62763,2.27329,0.47796,0.93308,0.0076933,0.0076933,0.0076933
235,12185.7,0.82775,1.51181,0.76304,1.04228,0.91135,0.84683,0.89765,0.76811,0.90662,0.83957,0.88076,0.71969,0.62751,2.27182,0.47817,0.93307,0.0076834,0.0076834,0.0076834
236,12251.5,0.82155,1.49805,0.76691,1.04782,0.91153,0.8467,0.89767,0.76759,0.90666,0.83849,0.88068,0.71936,0.62714,2.2723,0.4777,0.93289,0.0076735,0.0076735,0.0076735
237,12317.4,0.82064,1.51137,0.77637,1.04446,0.91009,0.84847,0.89793,0.76779,0.9034,0.84324,0.88095,0.71926,0.62686,2.27059,0.47775,0.93278,0.0076636,0.0076636,0.0076636
238,12382.1,0.82517,1.51742,0.76168,1.04449,0.91156,0.84754,0.89795,0.76694,0.90338,0.84299,0.8808,0.71936,0.62699,2.27613,0.47717,0.93278,0.0076537,0.0076537,0.0076537
239,12451.2,0.82656,1.5152,0.76715,1.04901,0.91187,0.84644,0.89802,0.76736,0.9046,0.84104,0.88117,0.7195,0.62707,2.28389,0.47706,0.9328,0.0076438,0.0076438,0.0076438
240,12519.6,0.82612,1.5058,0.77,1.04421,0.91207,0.84417,0.89804,0.76727,0.90602,0.83961,0.8813,0.71975,0.62665,2.28058,0.47694,0.93243,0.0076339,0.0076339,0.0076339
241,12585.5,0.82391,1.49744,0.77288,1.0448,0.91258,0.84538,0.8979,0.7669,0.90568,0.83989,0.88094,0.71923,0.62672,2.27907,0.47738,0.93247,0.007624,0.007624,0.007624
242,12651.1,0.81862,1.51751,0.75789,1.04023,0.91262,0.84461,0.89793,0.7672,0.90533,0.83989,0.88114,0.71925,0.62629,2.28313,0.47725,0.93237,0.0076141,0.0076141,0.0076141
243,12716.6,0.82893,1.52543,0.77573,1.04808,0.91363,0.84456,0.89824,0.76744,0.90681,0.83916,0.88134,0.71972,0.62646,2.28507,0.47723,0.93232,0.0076042,0.0076042,0.0076042
244,12782.7,0.83324,1.53427,0.78454,1.04722,0.91142,0.84812,0.89813,0.76819,0.90719,0.83904,0.88147,0.71983,0.6261,2.27757,0.4769,0.93198,0.0075943,0.0075943,0.0075943
245,12848.5,0.81203,1.50497,0.75535,1.04088,0.91257,0.84561,0.89809,0.768,0.90728,0.83879,0.88106,0.72003,0.62599,2.27267,0.477,0.93208,0.0075844,0.0075844,0.0075844
246,12917.3,0.81903,1.49108,0.75656,1.03889,0.91157,0.84718,0.89829,0.76814,0.90548,0.84055,0.88134,0.7203,0.62597,2.27298,0.47662,0.93197,0.0075745,0.0075745,0.0075745
247,12984.7,0.81271,1.48984,0.75357,1.03773,0.91038,0.84798,0.89824,0.76783,0.90423,0.84149,0.88142,0.72036,0.62594,2.26196,0.47668,0.93208,0.0075646,0.0075646,0.0075646
248,13052.8,0.82264,1.50292,0.76756,1.04335,0.91161,0.84787,0.89822,0.76808,0.90492,0.84211,0.88168,0.72039,0.62618,2.27394,0.47661,0.93212,0.0075547,0.0075547,0.0075547
249,13130.6,0.81741,1.48833,0.75468,1.0406,0.91206,0.84847,0.89821,0.76834,0.90535,0.84303,0.88166,0.72059,0.62587,2.27248,0.47635,0.93197,0.0075448,0.0075448,0.0075448
250,13209,0.82944,1.50832,0.77271,1.04467,0.91217,0.84803,0.89826,0.76838,0.90581,0.8429,0.88181,0.72025,0.62553,2.26949,0.47631,0.93183,0.0075349,0.0075349,0.0075349
251,13275.8,0.81403,1.49574,0.74773,1.03517,0.91256,0.84599,0.89827,0.7689,0.90585,0.84155,0.88176,0.72057,0.62556,2.25289,0.47658,0.93179,0.007525,0.007525,0.007525
252,13340.9,0.82066,1.51179,0.7665,1.03855,0.91264,0.84598,0.89862,0.76884,0.90569,0.84101,0.88141,0.72052,0.62527,2.2557,0.47642,0.93162,0.0075151,0.0075151,0.0075151
